timestamp,burst,altitude,northing,easting,serie,timestamp,burst,altitude,northing,easting,serie
1447412905595364,6,112.616937,5735293.898656,619984.270112,394,1439480858297542,7,111.954006,5735294.98819,619981.800459,394
1447412905970366,6,112.649134,5735296.174189,619983.595967,394,1439480858610048,7,111.965486,5735296.98208,619981.157357,394
1447412907595386,6,112.810232,5735305.924522,619980.641847,395,1439480860110079,7,111.962056,5735306.5657,619978.362352,395
1447412907907888,6,112.810201,5735307.899809,619980.020786,395,1439480860422582,7,111.942588,5735308.64246,619977.718411,395
1447412908282893,6,112.838687,5735310.110574,619979.341132,395,1439480860735090,7,111.931504,5735310.58759,619977.101414,395
1447412908595397,6,112.857513,5735312.099062,619978.709234,395,1439480861047597,7,111.979999,5735312.60386,619976.495743,395
1447412908907901,6,112.883502,5735314.091212,619978.07378,395,1439480861360101,7,111.985976,5735314.67945,619975.845958,395
1447412910470423,6,113.017859,5735323.890468,619975.020237,396,1439480862860114,7,111.915197,5735324.44392,619972.869633,396
1447412910782926,6,113.023319,5735325.811825,619974.40647,396,1439480863172617,7,111.790035,5735326.52581,619972.387606,396
1447412911095429,6,113.036836,5735327.867954,619973.751627,396,1439480863485120,7,111.792808,5735328.65844,619971.705436,396
1447412911407932,6,113.06979,5735329.905776,619973.096476,396,1439480863797621,7,111.795205,5735330.66706,619971.066356,396
1447412911720433,6,113.084017,5735331.829597,619972.46664,396,1439480864110127,7,111.674333,5735332.86143,619970.594887,396
1447412913220444,6,113.25091,5735341.398118,619969.345163,397,1439480865547652,7,111.653411,5735342.60453,619967.549403,397
1447412913532948,6,113.263295,5735343.434954,619968.646677,397,1439480865860158,7,111.635679,5735344.82019,619966.838656,397
1447412913845450,6,113.277659,5735345.356603,619968.005272,397,1439480866172667,7,111.490466,5735347.02082,619966.355397,397
1447412914157955,6,113.348853,5735347.408474,619967.359762,397,1439480866485173,7,111.464196,5735349.23709,619965.637716,397
1447412914470461,6,113.363714,5735349.479405,619966.695826,397,1439480866797678,7,111.44881,5735351.31124,619964.95708,397
1447412915970475,6,113.519571,5735359.223036,619963.641988,398,1439480868172691,7,111.22591,5735360.87645,619962.181936,398
1447412916282980,6,113.532449,5735361.168043,619963.079434,398,1439480868485199,7,111.210378,5735363.04813,619961.485058,398
1447412916595482,6,113.547952,5735363.243269,619962.419032,398,1439480868797703,7,111.173808,5735365.06791,619960.84493,398
1447412916907988,6,113.54879,5735365.31656,619961.757664,398,1439480869047708,7,110.985935,5735367.01399,619960.52881,398
1447412917220490,6,113.604944,5735367.224943,619961.155512,398,1439480869360214,7,110.952447,5735369.15272,619959.877322,398
1447412918720509,6,113.798098,5735376.947333,619958.197048,399,1439480870860245,7,110.853457,5735379.27537,619956.937958,399
1447412919033010,6,113.824499,5735379.019971,619957.547758,399,1439480871172748,7,110.731443,5735381.44169,619956.446039,399
1447412919345514,6,113.807652,5735381.111976,619956.980018,399,1439480871485257,7,110.721678,5735383.63375,619955.80052,399
1447412919658018,6,113.84055,5735383.036237,619956.381285,399,1439480871797761,7,110.720194,5735385.68148,619955.20213,399
1447412919970523,6,113.883084,5735385.069211,619955.729305,399,1439480872110266,7,110.702072,5735387.85486,619954.556317,399
1447412921533042,6,114.11811,5735394.749537,619952.601277,400,1439480873485296,7,111.240626,5735397.42502,619952.120829,400
1447412921845546,6,114.131841,5735396.707396,619951.96754,400,1439480873797798,7,111.230382,5735399.39079,619951.52426,400
1447412922220553,6,114.178342,5735398.95666,619951.399474,400,1439480874110305,7,111.510819,5735401.54981,619951.067199,400
1447412922533055,6,114.221816,5735400.896513,619950.80186,400,1439480874422808,7,111.50293,5735403.62056,619950.440267,400
1447412922845561,6,114.249164,5735402.831501,619950.198663,400,1439480874797814,7,111.499683,5735405.94984,619949.748792,400
1447412924470578,6,114.385561,5735412.618434,619947.05594,401,1439480876047836,7,111.677406,5735414.17032,619947.525388,401
1447412924908083,6,114.414642,5735415.172851,619946.158925,401,1439480876360338,7,111.669865,5735416.21692,619946.933554,401
1447412925283088,6,114.411359,5735417.265873,619945.532094,401,1439480876735344,7,111.652508,5735418.50063,619946.27448,401
1447412925658092,6,114.438681,5735419.417286,619944.808643,401,1439480877110351,7,111.89299,5735420.98798,619945.853301,401
1447412926033095,6,114.448689,5735421.561123,619944.101799,401,1439480877422853,7,111.868256,5735423.0127,619945.286017,401
1447412927783104,6,114.483741,5735431.184953,619941.028474,402,1439480878985367,7,111.856453,5735432.70756,619942.720888,402
1447412928158108,6,114.449432,5735433.269816,619940.486161,402,1439480879360371,7,111.900756,5735435.0344,619942.149569,402
1447412928533113,6,114.464491,5735435.292694,619939.906795,402,1439480879735376,7,111.875839,5735437.24145,619941.537458,402
1447412928908117,6,114.494504,5735437.307974,619939.338395,402,1439480880047882,7,111.873864,5735439.21759,619940.9911,402
1447412929283125,6,114.472281,5735439.24996,619938.882199,402,1439480880360388,7,111.895005,5735441.20311,619940.472068,402
1447412931095645,6,114.489029,5735448.93368,619936.144469,403,1439480881922920,7,111.733267,5735450.8815,619937.513672,403
1447412931470650,6,114.488123,5735450.985213,619935.602825,403,1439480882235424,7,112.127348,5735452.78418,619937.070307,403
1447412931845655,6,114.523222,5735452.936268,619934.947872,403,1439480882547932,7,112.140346,5735454.70418,619936.460444,403
1447412932283159,6,114.493532,5735455.094035,619934.28935,403,1439480882922937,7,112.141117,5735456.90164,619935.749739,403
1447412932720665,6,114.518139,5735457.259657,619933.49718,403,1439480883297946,7,112.385884,5735459.0467,619935.141182,403
1447412934720689,6,114.472773,5735466.700494,619929.488999,404,1439480885360482,7,112.353771,5735468.4147,619931.001184,404
1447412935095691,6,114.488518,5735468.418898,619928.449565,404,1439480885860491,7,112.347067,5735470.15804,619929.758252,404
1447412935470693,6,114.409709,5735470.152955,619927.359498,404,1439480886423001,7,112.370481,5735471.99118,619928.06027,404
1447412935845695,6,114.428659,5735471.755333,619926.10684,404,1439480886860510,7,112.363407,5735473.44731,619926.559699,404
1447412936220699,7,114.366276,5735473.413995,619925.067216,404,1439480887298013,7,112.421539,5735474.83724,619925.042665,404
1447412937720715,7,113.053136,5735480.392499,619921.389342,405,1439480888860525,7,110.886863,5735481.82416,619919.202773,405
1447412938158219,7,113.058267,5735481.95961,619919.825726,405,1439480889173042,7,110.529215,5735483.53172,619918.173137,405
1447412938408222,7,112.474065,5735483.582549,619919.700446,405,1439480889548034,7,110.516871,5735485.31327,619916.804978,405
1447412938845729,7,112.468982,5735485.221139,619918.224425,405,1439480889923038,7,110.505318,5735487.17826,619915.468668,405
1447412939283235,7,112.280862,5735487.047575,619917.102681,405,1439480890298045,7,110.500281,5735488.94809,619914.262803,405
1447412941283259,7,112.189974,5735495.705597,619911.988318,406,1439480892048075,7,110.347586,5735498.48676,619909.739201,406
1447412941720765,7,112.174033,5735497.696242,619911.059575,406,1439480892423081,7,110.327912,5735500.57753,619908.962286,406
1447412942158275,7,112.155162,5735499.6782,619910.183981,406,1439480892798089,7,110.317368,5735502.52866,619908.248214,406
1447412942533275,7,111.972044,5735501.521372,619909.656423,406,1439480893173095,7,110.371726,5735504.49901,619907.51371,406
1447412942970781,7,111.979149,5735503.466493,619908.866466,406,1439480893548102,7,110.375336,5735506.47557,619906.782347,406
1447412945220801,7,111.814351,5735513.001008,619905.554733,407,1439480895423128,7,110.196536,5735516.13006,619904.272469,407
1447412945720803,7,111.822992,5735515.033139,619905.113029,407,1439480895860636,7,110.197487,5735518.3158,619904.185634,407
1447412946283312,7,111.879778,5735517.215207,619904.932386,407,1439480896235640,7,110.449184,5735519.38831,619904.562467,407
1447412946845815,7,111.894793,5735519.491436,619905.056013,407,1439480896673150,7,110.449452,5735521.47914,619905.009803,407
1447412947408320,7,111.859127,5735521.645161,619905.57922,407,1439480897110655,7,110.487512,5735523.35581,619905.772531,407
1447412949970854,7,111.913319,5735530.025253,619911.194468,408,1439480899048194,7,109.71266,5735531.08846,619911.616804,408
1447412950470860,7,111.951444,5735531.28279,619912.782274,408,1439480899485703,7,109.689726,5735532.42389,619913.285121,408
1447412950970870,7,111.950558,5735532.50146,619914.3728,408,1439480899923209,7,109.674244,5735533.70126,619915.010285,408
1447412951408372,7,111.931006,5735533.697403,619915.98651,408,1439480900298218,7,109.584823,5735534.95541,619916.615454,408
1447412951970881,7,111.927325,5735534.959581,619917.81663,408,1439480900735725,7,109.566547,5735536.17512,619918.385411,408
1447412954533411,7,111.913078,5735540.053502,619926.796421,409,1439480902860763,7,109.339386,5735540.81186,619927.230933,409
1447412955095913,7,111.941796,5735540.782744,619928.889496,409,1439480903360773,7,109.594835,5735541.28578,619929.373184,409
1447412955595915,7,112.014801,5735541.262274,619930.856842,409,1439480903860775,7,109.604222,5735541.4515,619931.432333,409
1447412956158419,7,112.023699,5735541.539723,619933.05903,409,1439480904360776,7,109.857623,5735541.32047,619933.48326,409
1447412956658425,7,112.061086,5735541.538369,619935.096255,409,1439480904860781,7,109.851795,5735541.03769,619935.487945,409
1447412959033453,7,112.169748,5735538.18397,619944.361903,410,1439480907235816,7,109.928887,5735536.69746,619944.449611,410
1447412959533461,7,112.111685,5735536.841189,619946.005475,410,1439480907673324,7,109.889076,5735535.28839,619946.012889,410
1447412960033467,7,112.086885,5735535.325798,619947.528136,410,1439480908110836,7,109.979721,5735533.68883,619947.436285,410
1447412960533473,7,112.044822,5735533.717061,619948.915733,410,1439480908548342,7,109.9517,5735531.99298,619948.856986,410
1447412961033480,7,112.024163,5735532.01935,619950.228587,410,1439480908985850,7,109.934946,5735530.19663,619950.217176,410
1447412963533513,7,112.043984,5735523.533758,619955.837436,411,1439480910798387,7,109.919504,5735522.51779,619955.270349,411
1447412964096017,7,112.034124,5735521.691205,619956.986729,411,1439480911235899,7,109.958119,5735520.6561,619956.422874,411
1447412964658526,7,112.041314,5735519.971446,619958.037597,411,1439480911673403,7,109.972598,5735518.77645,619957.558005,411
1447412965283530,7,112.070059,5735518.114381,619959.17864,411,1439480912110902,7,110.02252,5735516.89984,619958.600198,411
1447412965846043,7,112.069467,5735516.335976,619960.209204,411,1439480912548407,7,110.023614,5735514.99572,619959.569821,411
1447412968721068,7,112.334384,5735506.815083,619962.881493,412,1439480914860939,7,110.177269,5735505.07797,619961.370422,412
1447412969283577,7,112.414254,5735504.808921,619962.587855,412,1439480915360950,7,110.239525,5735503.01713,619960.842348,412
1447412969846078,7,112.426808,5735502.766778,619962.043166,412,1439480915860951,7,110.240919,5735500.94024,619960.09195,412
1447412970408579,7,112.485826,5735500.930504,619961.18965,412,1439480916360961,7,110.308735,5735499.05652,619959.033865,412
1447412970971082,7,112.487971,5735499.109704,619960.202877,412,1439480916860970,7,110.287505,5735497.15139,619957.728311,412
1447412973658612,7,112.261906,5735492.487681,619953.196548,413,1439480918923509,7,110.566318,5735490.72003,619950.174672,413
1447412974221118,7,112.271881,5735491.405393,619951.418777,413,1439480919361018,7,110.672727,5735489.66649,619948.260837,413
1447412974783625,7,112.288125,5735490.338135,619949.576718,413,1439480919798518,7,110.673916,5735488.56852,619946.378425,413
1447412975346132,7,112.331798,5735489.362591,619947.788031,413,1439480920236026,7,110.479715,5735487.86601,619944.506477,413
1447412975908639,7,112.340984,5735488.400412,619945.941768,413,1439480920673534,7,110.493466,5735486.83825,619942.577711,413
1447412978846177,7,111.984086,5735483.461167,619937.477036,414,1439480922923567,7,110.145043,5735481.15556,619935.033696,414
1447412979471186,7,111.887526,5735481.960291,619936.072553,414,1439480923423577,7,109.856254,5735479.22926,619934.234889,414
1447412980096193,7,111.859962,5735480.119302,619934.890948,414,1439480923923594,7,109.887163,5735477.07724,619933.678526,414
1447412980658696,7,111.725798,5735478.28926,619934.29581,414,1439480924361096,7,109.798102,5735475.07557,619933.642124,414
1447412981221196,7,111.632933,5735476.291215,619934.099656,414,1439480924798607,7,109.859728,5735473.01408,619933.760031,414
1447412983596226,7,111.85535,5735466.3097,619935.933334,415,1439480926673641,7,109.969607,5735463.1027,619936.238946,415
1447412984033730,7,111.874974,5735464.237135,619936.462584,415,1439480926986146,7,109.994414,5735461.16807,619936.758289,415
1447412984471233,7,112.002324,5735462.067965,619937.065285,415,1439480927361150,7,110.063758,5735458.97637,619937.433198,415
1447412984908736,7,112.029981,5735459.843287,619937.649114,415,1439480927736153,7,110.076819,5735456.70491,619938.05118,415
1447412985346241,7,112.078487,5735457.541964,619938.253789,415,1439480928048658,7,110.030908,5735454.73932,619938.611255,415
1447412987096266,7,112.160609,5735447.631663,619940.81337,416,1439480929361171,7,110.014934,5735445.93265,619940.948311,416
1447412987408769,7,112.198011,5735445.684189,619941.324983,416,1439480929673675,7,110.043407,5735443.92694,619941.49371,416
1447412987783769,7,112.230432,5735443.489273,619941.903371,416,1439480929986181,7,110.075231,5735441.78245,619942.079159,416
1447412988096274,7,112.260586,5735441.524935,619942.428713,416,1439480930298689,7,110.10903,5735439.72292,619942.60636,416
1447412988408777,7,112.294225,5735439.532094,619942.94828,416,1439480930611188,7,110.121014,5735437.56511,619943.189952,416
1447412990033799,7,112.385449,5735429.589647,619945.733369,417,1439480932048717,7,110.163865,5735427.83065,619945.84467,417
1447412990346300,7,112.410661,5735427.644187,619946.282329,417,1439480932361222,7,110.191439,5735425.66524,619946.447022,417
1447412990721310,7,112.431379,5735425.492951,619946.873125,417,1439480932673728,7,110.221806,5735423673,619947.01368,417
1447412991096310,7,112.463779,5735423.246646,619947.485501,417,1439480932986235,7,110.242281,5735421.55191,619947.609848,417
1447412991471317,7,112.50673,5735421.004999,619948.085494,417,1439480933298741,7,110.284933,5735419.5561,619948.1922,417
1447412993221352,7,112.609634,5735411.148946,619950.626076,418,1439480934798768,7,110.292875,5735409.87901,619950.898735,418
1447412993596343,7,112.612714,5735409.115211,619951.136066,418,1439480935111272,7,110.310761,5735407.85287,619951.467394,418
1447412993971347,7,112.613415,5735407.12451,619951.637847,418,1439480935423774,7,110.315948,5735405.89558,619952.013544,418
1447412994346352,7,112.654827,5735405.141746,619952.150931,418,1439480935798780,7,110.321562,5735403.72549,619952.623241,418
1447412994783854,7,112.66212,5735403.038444,619952.699104,418,1439480936111281,7,110.316668,5735401.79793,619953.190122,418
1447412996846370,7,112.69646,5735393.235127,619955.423313,419,1439480937861307,7,110.310539,5735392.08187,619956.121733,419
1447412997346375,7,112.712839,5735391.055944,619956.079274,419,1439480938298814,7,110.341885,5735390.05804,619956.799523,419
1447412997846382,7,112.711657,5735389.029023,619956.673235,419,1439480938736324,7,110.350882,5735388.14223,619957.457695,419
1447412998408889,7,112.756804,5735386.929245,619957.343046,419,1439480939236333,7,110.362408,5735386.27186,619958.22098,419
1447412999033897,7,112.754746,5735384.925808,619958.076832,419,1439480939861345,7,110.359816,5735384.41017,619959.22486,419
1447413004158949,7,112.871419,5735380.18399,619965.741993,420,1439480942986390,7,110.387022,5735381.53037,619968.119571,420
1447413005221463,7,112.333019,5735380.936645,619967.510387,420,1439480943486395,7,110.443776,5735382.16049,619970.105969,420
1447413006971485,7,112.180202,5735381.637725,619969.349294,420,1439480943986406,7,110.488323,5735382.92479,619972.103381,420
1447413008784011,7,112.052766,5735382.412506,619971.211781,420,1439480944423910,7,110.62774,5735383.64064,619973.976848,420
1447413010284027,7,112.170112,5735383.066185,619973.111039,420,1439480944861421,7,110.67432,5735384.4175,619975.930112,420
1447413036471821,7,113.676641,5735384.968312,619980.578988,421,1439480946486441,7,111.237264,5735387.44679,619984.004102,421
1447413054347005,7,113.910472,5735385.568835,619981.916996,421,1439480946861448,7,111.274321,5735388.18852,619985.916777,421
1447413055847025,7,113.790154,5735386.36215,619983.737717,421,1439480947236454,7,111.63302,5735388.76023,619987.84627,421
1447413057222041,7,113.990126,5735387.242121,619985.515516,421,1439480947611459,7,111.663455,5735389.47864,619989.715575,421
1447413058222052,7,114.01726,5735388.06738,619987.405093,421,1439480948048967,7,111.694899,5735390.27958,619991.834171,421
1447413061409591,7,113.88353,5735391.855861,619996.69716,422,1439480949986503,7,112.075451,5735393.44069,620001.301221,422
1447413061972098,7,113.848891,5735392.675036,619998.781382,422,1439480950361511,7,112.242351,5735394.35987,620003.218905,422
1447413062472103,7,113.651691,5735393.421937,620000.623978,422,1439480950799021,7,112.270647,5735395.14149,620005.347728,422
1447413062972107,7,113.62267,5735394.223549,620002.710669,422,1439480951174027,7,112.316768,5735395928,620007.297957,422
1447413063472110,7,113.433428,5735394.938719,620004.685217,422,1439480951549034,7,112.353248,5735396.78314,620009.205187,422
1447413065972134,7,113.302391,5735398.595211,620014.194379,423,1439480953299066,7,111.948428,5735401.51147,620018.289949,423
1447413066534644,7,113.296359,5735399.373395,620016.081132,423,1439480953736573,7,111.981246,5735402.56687,620020.625245,423
1447413067159649,7,113.159538,5735400.276186,620018.15408,423,1439480954111576,7,112.005272,5735403.46457,620022.676516,423
1447413067784656,7,113.124984,5735401.09632,620020.097208,423,1439480954486578,7,111.667243,5735404.67553,620024.894943,423
1447413068409667,7,113.036717,5735401.887203,620022.090899,423,1439480954861585,7,111.698653,5735405524,620026.913633,423
1447413071722207,7,112.7968,5735405.657932,620031.492916,424,1439480956549103,7,111.51449,5735409.36699,620036.093236,424
1447413072409711,7,112.871805,5735406.51167,620033.379931,424,1439480956924109,7,111.517656,5735410.16446,620038.151326,424
1447413073097216,7,112.835651,5735407.268262,620035.273823,424,1439480957236614,7,111.266504,5735410.78345,620040.001755,424
1447413073784722,7,112.899737,5735408.036781,620037.175876,424,1439480957611621,7,111.244408,5735411.59755,620042.107431,424
1447413074472230,7,112.918619,5735408.776384,620039.166095,424,1439480957986628,7,111.231997,5735412.40545,620044.205166,424
1447413077972273,7,112.77118,5735412.248605,620048.507296,425,1439480959674162,7,111.028718,5735415.90771,620053.655349,425
1447413078972288,7,112.691115,5735412.939263,620050.448501,425,1439480960049168,7,111.031198,5735416.72402,620055.673616,425
1447413080284803,7,112.668445,5735413.538533,620052.358788,425,1439480960424174,7,111.035749,5735417.45891,620057.769242,425
1447413081659819,7,112.507787,5735414.19782,620054.238986,425,1439480960799178,7,111.029327,5735418.21836,620059.640773,425
1447413083284839,7,112.372046,5735414.799704,620056.152351,425,1439480961174183,7,110.95515,5735418.89077,620061.724548,425
1447413093534951,7,111.634922,5735418.024819,620065.540109,426,1439480964299229,7,110.856734,5735423.73178,620074.197789,426
1447413094847469,7,111.538968,5735418.776279,620067.496062,426,1439480965236748,7,110.781413,5735424.44235,620076.071278,426
1447413096097480,7,111.439338,5735419.513168,620069.397326,426,1439480966236766,7,110.59491,5735425.29386,620077.847254,426
1447413097284993,7,111.308304,5735420.249978,620071.339884,426,1439480967174287,7,110.507358,5735425.93671,620079.774972,426
1447413098347506,7,111.274464,5735421.0348,620073.313543,426,1439480967986800,7,110.52516,5735426.77122,620081.722498,426
1447413105285074,7,111.400722,5735424.43008,620081.795955,427,1439480971049350,7,110.440008,5735430.96677,620090.866275,427
1447413106535091,7,111.372277,5735425.15042,620083.664822,427,1439480972174368,7,110.334578,5735431.89764,620092.638316,427
1447413107722604,7,111.362993,5735426.003762,620085.538758,427,1439480976861940,7,110.111068,5735432.9597,620094.082048,427
1447413108660117,7,111.424001,5735427.133157,620087.26377,427,1439480978361966,7,110.122432,5735433.89054,620095.804982,427
1447413109410126,7,111.693167,5735428.421395,620088.787752,427,1439481002549837,7,110.210234,5735433.70346,620096.177838,427
1447413113722666,7,112.310154,5735433.498108,620097.23744,428,1439481005737396,7,110.502744,5735441.31022,620102.615605,428
1447413114472677,7,112.418872,5735434.656874,620098.981821,428,1439481006112399,7,110.561497,5735443.52702,620103.048462,428
1447413115097684,7,112.461634,5735436.093021,620100.441232,428,1439481006424902,7,110.571943,5735445.55542,620103.181981,428
1447413115660191,7,112.502594,5735437.994738,620101.548743,428,1439481006737409,7,110.575053,5735447.57306,620103.135886,428
1447413116160198,7,112.495427,5735440.073387,620102.308438,428,1439481007049910,7,110.57392,5735449.82359,620102.94894,428
1447413117972721,7,112.617498,5735450.366406,620103.049056,429,1439481008362435,7,110.571661,5735459.8474,620101.243239,429
1447413118285228,7,112.501749,5735452.4411,620102.854011,429,1439481008674942,7,110.55909,5735462.25329,620100.743689,429
1447413118597754,7,112.495006,5735454.627841,620102.567016,429,1439481008924946,7,110.55511,5735464.37648,620100.295564,429
1447413118910233,7,112.483465,5735456.873396,620102.193987,429,1439481009174951,7,110.556436,5735466.39285,620099.888116,429
1447413119222736,7,112.419517,5735459.025731,620101.760909,429,1439481009424959,7,110.552886,5735468.56491,620099.410225,429
1447413120535251,7,112.328851,5735469.009455,620099.460675,430,1439481010612480,7,110.467384,5735478527,620097.160709,430
1447413120847755,7,112.316492,5735471.55614,620098.840756,430,1439481010862488,7,110.460181,5735480.77528,620096.64369,430
1447413121160258,7,112.336066,5735474.108176,620098.271015,430,1439481011112488,7,110.371107,5735482.90563,620096.218218,430
1447413121410261,7,112.324036,5735476.250567,620097.740497,430,1439481011362496,7,110.369787,5735485.17005,620095.694062,430
1447413121660264,7,112.31365,5735478.255193,620097.243302,430,1439481011612499,7,110.359531,5735487.27091,620095.208288,430
1447413122785277,7,112.196265,5735488.035935,620094.945536,431,1439481012237510,7,110.290084,5735492.77761,620093.984162,431
1447413123097794,7,112.17975,5735490.927484,620094.259046,431,1439481012550014,7,110.280382,5735495.64943,620093.328201,431
1447413123347783,7,112.167324,5735493.256515,620093.702503,431,1439481012800020,7,110.266609,5735497.8212,620092.844233,431
1447413123597786,7,112.154971,5735495.424365,620093.192606,431,1439481013050020,7,110.195652,5735500.22302,620092.354363,431
1447413123847788,7,112.156059,5735497.792558,620092.653555,431,1439481013300022,7,110.201985,5735502.41424,620091.880527,431
1447413124910309,7,112.154047,5735507.706709,620090.752119,432,1439481014425031,7,110.106164,5735512.65553,620089.856002,432
1447413125160295,7,112.149354,5735509.973456,620090.365264,432,1439481014675036,7,110.103256,5735514783,620089.456028,432
1447413125410300,7,112.187685,5735512.494779,620090.089947,432,1439481014925037,7,110.093495,5735517.08504,620089.036292,432
1447413125660298,7,112.172649,5735514.765951,620089.751233,432,1439481015175038,7,110.063122,5735519.16842,620088.642835,432
1447413125910299,7,112.165582,5735517.225796,620089.411523,432,1439481015425044,7,110.06331,5735521.4343,620088.266101,432
1447413126972812,7,112.205601,5735527.201349,620088.53498,433,1439481016612566,7,110.041308,5735531.55592,620087.14063,433
1447413127222815,7,112.31703,5735529.413329,620088.533388,433,1439481016862571,7,110.029105,5735533.78101,620087.029693,433
1447413127472822,7,112.305374,5735531.837086,620088.4671,433,1439481017112575,7,110.001698,5735535.81282,620087.028493,433
1447413127722823,7,112.288839,5735534.06685,620088.44808,433,1439481017362577,7,109.990412,5735538.03877,620087.025973,433
1447413127972827,7,112.275947,5735536.473337,620088.473672,433,1439481017612579,7,109.977239,5735540.09331,620087.07169,433
1447413129097854,7,112.314356,5735546.692867,620089.181142,434,1439481018800100,7,109.842264,5735550.27352,620087.825704,434
1447413129347843,7,112.34801,5735549.098826,620089.556674,434,1439481019050104,7,109.814921,5735552.27722,620088.004561,434
1447413129597845,7,112.319254,5735551.271519,620089.741413,434,1439481019300112,7,109.751111,5735554.46121,620088.268722,434
1447413129847849,7,112.290355,5735553.620167,620089.946813,434,1439481019550114,7,109.705374,5735556.46506,620088.462291,434
1447413130097851,7,112.241014,5735555.784166,620090.139007,434,1439481019800120,7,109.666753,5735558.63591,620088.670793,434
1447413131222858,7,112.210263,5735565.967999,620091.217551,435,1439481021050143,7,109.481572,5735569.05389,620089.657068,435
1447413131472861,7,112.167968,5735568.298806,620091.363411,435,1439481021300148,7,109.505771,5735571.30627,620089.848521,435
1447413131722864,7,112.123826,5735570.45052,620091.483931,435,1439481021550154,7,109.432829,5735573.36887,620089.976067,435
1447413131972870,7,112.055839,5735572.780617,620091.599983,435,1439481021800158,7,109.397124,5735575.60544,620090.094647,435
1447413132222871,7,112.140682,5735574.964388,620091.786051,435,1439481022050165,7,109.36329,5735577.68169,620090.184114,435
1447413133347884,7,112.094374,5735585.122935,620092.169446,436,1439481023112683,7,109.488102,5735586.98362,620090.481112,436
1447413133597885,7,112.082787,5735587.237059,620092.207837,436,1439481023362686,7,109.472543,5735589.30796,620090.485808,436
1447413133847888,7,112.068009,5735589.517881,620092.239966,436,1439481023675190,7,109.442277,5735592.00346,620090.484984,436
1447413134097891,7,112.051649,5735591.615067,620092.260866,436,1439481023925196,7,109.420718,5735594.34657,620090.475596,436
1447413134347895,7,112.115197,5735593.860517,620092.311318,436,1439481024175197,7,109.518685,5735596.55296,620090.523397,436
1447413135535410,7,112.141425,5735603.99457,620092.279171,437,1439481025300203,7,109.484977,5735606.78252,620090.49724,437
1447413135785413,7,112.133891,5735606.032245,620092.245084,437,1439481025550209,7,109.470636,5735609.20651,620090.484172,437
1447413136035423,7,112.112791,5735608.217276,620092.198159,437,1439481025800208,7,109.467574,5735611.45011,620090.470788,437
1447413136347921,7,112.144047,5735610.871115,620092.125407,437,1439481026050214,7,109.460082,5735613.87447,620090.455162,437
1447413136660427,7,112.131714,5735613.326983,620092.048269,437,1439481026300223,7,109.402842,5735616.1715,620090.49812,437
1447413137972946,7,112.208833,5735623.703556,620091.735624,438,1439481027425238,7,109.394536,5735626.4962,620090.270891,438
1447413138285448,7,112.23091,5735625.967528,620091.64624,438,1439481027675246,7,109.388437,5735628.64188,620090.213773,438
1447413138597954,7,112.231519,5735628.359971,620091.547617,438,1439481027925247,7,109.385379,5735630.97213,620090.14986,438
1447413138910455,7,112.233842,5735630.714739,620091.449825,438,1439481028175251,7,109.442165,5735633.1468,620090.126277,438
1447413139222959,7,112.407186,5735632.90261,620091.42685,438,1439481028425257,7,109.445061,5735635.49282,620090.06672,438
1447413140722976,7,112.471563,5735643.020336,620091.039973,439,1439481029550278,7,109.479975,5735645.74231,620089.835214,439
1447413141097983,7,112.481545,5735645.314923,620090.93997,439,1439481029800282,7,109.48823,5735647.94636,620089.758684,439
1447413141472986,7,112.519209,5735647.528946,620090.923342,439,1439481030050287,7,109.511603,5735650.33828,620089.675739,439
1447413141847987,7,112.535346,5735649.599888,620090.825852,439,1439481030300292,7,109.528315,5735652.54886,620089.5863,439
1447413142285490,7,112.589592,5735651.761824,620090.708886,439,1439481030550297,7,109.5424,5735654.93224,620089.480271,439
1447413144910513,7,112.733151,5735661.770932,620090.231626,440,1439481031675311,7,109.626171,5735665.1006,620088.989383,440
1447413145973028,7,112.804797,5735663.834745,620090.120477,440,1439481031925313,7,109.644304,5735667.45961,620088.875647,440
1447413148598063,7,112.871628,5735665.448373,620090.118564,440,1439481032175314,7,109.693698,5735669.63821,620088.76637,440
1447413150848089,7,112.822537,5735667.325681,620089.989085,440,1439481032425321,7,109.710384,5735671.99195,620088.611915,440
1447413151598098,7,112.809691,5735669.395385,620089.840854,440,1439481032675318,7,109.736835,5735674.15751,620088.45311,440
1447413153848122,7,112.794409,5735679.474072,620088.77403,441,1439481033612837,7,109.849942,5735682.56727,620087.772754,441
1447413154223126,7,112.825948,5735681.633065,620088.47958,441,1439481033862839,7,109.8663,5735684.86993,620087.611857,441
1447413154598126,7,112.85127,5735683.992446,620088.17069,441,1439481034112843,7,109.937056,5735687.01515,620087.461224,441
1447413154910628,7,112.863998,5735686.071206,620087.890756,441,1439481034362844,7,109.953965,5735689.30841,620087.271754,441
1447413155285631,7,112.897542,5735688.514612,620087.599349,441,1439481034612849,7,109.984497,5735691.41871,620087.062102,441
1447413156660643,7,113.030133,5735698.65284,620086.064341,442,1439481035800386,7,110.060612,5735701.76621,620085.604357,442
1447413156910644,7,113.046074,5735700.665307,620085.723428,442,1439481036050380,7,110.061007,5735704.02786,620085.210742,442
1447413157223148,7,113.137896,5735703.013524,620085.349035,442,1439481036300382,7,110.141195,5735706.17852,620084.827887,442
