,q_timestamp,db_timestamp,snow_timestamp,night_timestamp,serie,new_serie
1806,1439478488260585,1447410831760782,1422953372516665,1415985185260362,56,
1807,1439478488510589,1447410831948284,1422953372829123,1415985185510325,56,
1808,1439478488760592,1447410832198287,1422953373141583,1415985185760292,56,
1809,1439478489010595,1447410832385789,1422953373391550,1415985186010259,56,
1810,1439478524198610,1447410870823676,1422953444194781,1415985218193407,70,
1811,1439478524511114,1447410871886188,1422953444694715,1415985218630848,70,
1812,1439478524823618,1447410872948698,1422953445194649,1415985219130778,70,
1813,1439478525136124,1447410874136211,1422953445694584,1415985219693202,70,
1814,1439478525448628,1447410875198721,1422953446257010,1415985220380608,70,
1815,1439481118114187,1447413307599825,1422955654784047,1415987426458888,475,
1816,1439481118364191,1447413307912330,1422955655096506,1415987426708856,475,
1817,1439481118614191,1447413308224833,1422955655346475,1415987426958821,475,
1818,1439481118864197,1447413308537340,1422955655658934,1415987427208784,475,
1819,1439481119114201,1447413308849842,1422955655971395,1415987427458755,475,
1820,1439478590387084,1447410965949628,1422953562741775,1415985350925459,91,
1821,1439478590699590,1447410966262132,1422953563054234,1415985351237915,91,
1822,1439478591012096,1447410966574637,1422953563429185,1415985351550376,91,
1823,1439478591324603,1447410966824640,1422953563741644,1415985351800341,91,
1824,1439478591637103,1447410967137145,1422953564054103,1415985352112800,91,
1825,1439478504948333,1447410846385944,1422953390951750,1415985201820617,63,
1826,1439478505260844,1447410846635931,1422953391264210,1415985202133078,63,
1827,1439478505573345,1447410846885935,1422953391576668,1415985202383042,63,
1828,1439478505885849,1447410847135937,1422953391951620,1415985202695501,63,
1829,1439478506198355,1447410847385940,1422953392326570,1415985202945465,63,
1830,1439480926673641,1447412983596226,1422955455309618,1415987227985497,415,
1831,1439480926986146,1447412984033730,1422955455747062,1415987228297955,415,
1832,1439480927361150,1447412984471233,1422955456184506,1415987228672904,415,
1833,1439480927736153,1447412984908736,1422955456621949,1415987228985361,415,
1834,1439480928048658,1447412985346241,1422955457059394,1415987229297817,415,
1835,1439480613481129,1447412496403380,1422955146661722,1415986630003216,342,
1836,1439480613856141,1447412496903387,1422955147099166,1415986630315672,342,
1837,1439480614168642,1447412497340895,1422955147536610,1415986630628134,342,
1838,1439480614481149,1447412497778398,1422955147974054,1415986630940592,342,
1839,1439480614856156,1447412498215902,1422955148411497,1415986631253048,342,
1840,1439479362836399,1447411753645356,1422954676784651,1415986120384195,256,
1841,1439479363461411,1447411754020367,1422954677159605,1415986120696654,256,
1842,1439479364086422,1447411754395365,1422954677534554,1415986121009109,256,
1843,1439479364523930,1447411754707869,1422954677909507,1415986121321569,256,
1844,1439479365148943,1447411755082872,1422954678284458,1415986121634029,256,
1845,1439478804202789,1447411225702289,1422953807772269,1415985620451555,151,
1846,1439478804452797,1447411226014792,1422953808147220,1415985620701524,151,
1847,1439478804702800,1447411226327296,1422953808459679,1415985620951488,151,
1848,1439478804952803,1447411226639800,1422953808772139,1415985621201454,151,
1849,1439478805202806,1447411226952304,1422953809147091,1415985621451423,151,
1850,1439478343696023,1447410634321377,1422953260906291,1415985091835508,22,
1851,1439478344133525,1447410634883879,1422953261406226,1415985092210457,22,
1852,1439478344508528,1447410635321383,1422953261906162,1415985092585406,22,
1853,1439478344883534,1447410635758886,1422953262343603,1415985092897862,22,
1854,1439478345196041,1447410636133889,1422953262718554,1415985093210321,22,
1855,1439480797171561,1447412799719198,1422955322701627,1415987073381227,379,
1856,1439480797671571,1447412800344206,1422955323014086,1415987073693683,379,
1857,1439480798171579,1447412800969214,1422955323326546,1415987074006143,379,
1858,1439480798671590,1447412801719224,1422955323639006,1415987074318603,379,
1859,1439480799171599,1447412802531736,1422955323951466,1415987074631058,379,
1860,1439480479041494,1447412340901687,1422955042612587,1415986540952673,321,
1861,1439480479479005,1447412341276692,1422955042987538,1415986541327621,321,
1862,1439480479916510,1447412341651698,1422955043362490,1415986541702572,321,
1863,1439480480354032,1447412342089202,1422955043737442,1415986542140014,321,
1864,1439480480791529,1447412342526706,1422955044112394,1415986542577451,321,
1865,1439479324773308,1447411724770044,1422954644788774,1415986090513215,248,
1866,1439479325460818,1447411725082547,1422954645101234,1415986090825670,248,
1867,1439479326085829,1447411725395051,1422954645476187,1415986091138132,248,
1868,1439479326585838,1447411725707555,1422954645788646,1415986091450588,248,
1869,1439479327085847,1447411726020060,1422954646101107,1415986091763045,248,
1870,1439481053300652,1447413177098373,1422955584105606,1415987334908661,451,
1871,1439481053488153,1447413177348381,1422955584418065,1415987335533575,451,
1872,1439481053738155,1447413177660880,1422955584668033,1415987336220984,451,
1873,1439481053925657,1447413177910891,1422955584980493,1415987337095868,451,
1874,1439481054175665,1447413178223390,1422955585230461,1415987338220717,451,
1875,1439479270834961,1447411689332173,1422954596669978,1415986054768025,236,
1876,1439479271209970,1447411689769676,1422954597107421,1415986055267958,236,
1877,1439479271584977,1447411690207181,1422954597544865,1415986055767886,236,
1878,1439479271959986,1447411690644686,1422954597982309,1415986056267822,236,
1879,1439479272334989,1447411691082194,1422954598357261,1415986056767756,236,
1880,1439478596012174,1447410970887185,1422953568428532,1415985356237241,93,
1881,1439478596324682,1447410971199687,1422953568740990,1415985356612192,93,
1882,1439478596637185,1447410971449690,1422953569053449,1415985356924650,93,
1883,1439478596949692,1447410971824693,1422953569365909,1415985357237104,93,
1884,1439478597262199,1447410972137198,1422953569678369,1415985357612054,93,
1885,1439480454916102,1447412317401421,1422955019365574,1415986521267816,312,
1886,1439480455228607,1447412317651426,1422955019678034,1415986521517783,312,
1887,1439480455541113,1447412317963929,1422955019990494,1415986521767745,312,
1888,1439480455853617,1447412318213931,1422955020302953,1415986522017714,312,
1889,1439480456166122,1447412318526438,1422955020615414,1415986522267680,312,
1890,1439480736045600,1447412685905445,1422955295142663,1415986964833288,371,
1891,1439480736795607,1447412686405450,1422955295642599,1415986965270730,371,
1892,1439480737608115,1447412686905453,1422955296142534,1415986965708169,371,
1893,1439480738358122,1447412687467960,1422955296642470,1415986966083118,371,
1894,1439480739108132,1447412688092968,1422955297142406,1415986966458068,371,
1895,1439480237662654,1447412129336885,1422954873946770,1415986419531478,283,
1896,1439480238037664,1447412129836891,1422954874259229,1415986419968918,283,
1897,1439480238412668,1447412130274413,1422954874571690,1415986420406361,283,
1898,1439480238787681,1447412130774402,1422954874884149,1415986420843804,283,
1899,1439480239162685,1447412131274409,1422954875196609,1415986421281242,283,
1900,1439480749295795,1447412779281469,1422955305141379,1415986975394371,374,
1901,1439480749670805,1447412779781474,1422955305516333,1415986978019020,374,
1902,1439480750045809,1447412780281479,1422955305891284,1415987025575140,374,
1903,1439480750420817,1447412780781485,1422955306266236,1415987058008303,374,
1904,1439480750795822,1447412781343994,1422955306641187,1415987058820682,374,
1905,1439478900454267,1447411295953027,1422953841330392,1415985666820297,159,
1906,1439478902016793,1447411296765535,1422953842705213,1415985667695177,159,
1907,1439478903641818,1447411297640541,1422953844017542,1415985668320095,159,
1908,1439478905016840,1447411298328047,1422953845204887,1415985668882520,159,
1909,1439478905891846,1447411298953052,1422953846079773,1415985669319962,159,
1910,1439480910798387,1447412963533513,1422955436124578,1415987213799899,411,
1911,1439480911235899,1447412964096017,1422955436749498,1415987214174849,411,
1912,1439480911673403,1447412964658526,1422955437311926,1415987214549798,411,
1913,1439480912110902,1447412965283530,1422955437936845,1415987214924748,411,
1914,1439480912548407,1447412965846043,1422955438499273,1415987215299697,411,
1915,1439478623575078,1447410993762418,1422953598174643,1415985385795748,102,
1916,1439478623887582,1447410994074924,1422953598549594,1415985386045714,102,
1917,1439478624200085,1447410994387425,1422953598862053,1415985386358171,102,
1918,1439478624512591,1447410994699928,1422953599174512,1415985386670628,102,
1919,1439478624825096,1447410995012433,1422953599549464,1415985386920595,102,
1920,1439480718920324,1447412597279490,1422955264209134,1415986861722119,366,
1921,1439480719232828,1447412597779491,1422955264771562,1415986862659494,366,
1922,1439480719545334,1447412598217010,1422955265396480,1415986863659359,366,
1923,1439480719857840,1447412598779501,1422955266083892,1415986864784208,366,
1924,1439480720170346,1447412599279505,1422955266958781,1415986866596467,366,
1925,1439478485823061,1447410829448258,1422953369267090,1415985183010667,55,
1926,1439478486073059,1447410829698258,1422953369517058,1415985183260629,55,
1927,1439478486323066,1447410829948262,1422953369829516,1415985183510597,55,
1928,1439478486573064,1447410830198266,1422953370141975,1415985183760565,55,
1929,1439478486823065,1447410830448266,1422953370391943,1415985184010527,55,
1930,1439478532761237,1447410906386525,1422953504374407,1415985295682927,73,
1931,1439478533136243,1447410906949028,1422953505186801,1415985296557808,73,
1932,1439478533636248,1447410907511540,1422953505874211,1415985297307707,73,
1933,1439478534011255,1447410908074047,1422953506561621,1415985298057606,73,
1934,1439478534573763,1447410908699053,1422953507311523,1415985298869997,73,
1935,1439479016393547,1447411419891822,1422954261400800,1415985839547005,193,
1936,1439479016831051,1447411420204325,1422954261775752,1415985840234413,193,
1937,1439479017331060,1447411420454331,1422954262150705,1415985840921817,193,
1938,1439479017893568,1447411420766833,1422954262525655,1415985841671730,193,
1939,1439479018393577,1447411421079337,1422954262963099,1415985842609089,193,
1940,1439480139411089,1447412014585658,1422954783645890,1415986313795686,273,
1941,1439480139848600,1447412015085667,1422954784145825,1415986314108147,273,
1942,1439480140348605,1447412015585668,1422954784645761,1415986314483097,273,
1943,1439480140786114,1447412016023174,1422954785145697,1415986314858046,273,
1944,1439480141223621,1447412016460678,1422954785645632,1415986315232995,273,
1945,1439478628950167,1447410999262473,1422953604048876,1415985390857563,104,
1946,1439478629262669,1447410999574981,1422953604361335,1415985391170019,104,
1947,1439478629575171,1447410999887482,1422953604673793,1415985391419989,104,
1948,1439478629887674,1447411000324988,1422953605048745,1415985391732442,104,
1949,1439478630200179,1447411000699989,1422953605361204,1415985391982413,104,
1950,1439478967017773,1447411372391316,1422954190659969,1415985717063520,176,
1951,1439478967330280,1447411372766326,1422954191472362,1415985717313484,176,
1952,1439478967642785,1447411373078826,1422954192159773,1415985717563448,176,
1953,1439478967955290,1447411373391329,1422954192847184,1415985717813417,176,
1954,1439478968267796,1447411373703833,1422954193472102,1415985718063385,176,
1955,1439480381602451,1447412234025529,1422954976933527,1415986509206933,307,
1956,1439480382289961,1447412234650538,1422954977370971,1415986509581883,307,
1957,1439480382852463,1447412235338042,1422954977808415,1415986509956831,307,
1958,1439480383352466,1447412236150555,1422954978308350,1415986510331780,307,
1959,1439480383852472,1447412237275565,1422954978808286,1415986510706730,307,
1960,1439480895423128,1447412945220801,1422955418626822,1415987200364200,407,
1961,1439480895860636,1447412945720803,1422955419126758,1415987200864133,407,
1962,1439480896235640,1447412946283312,1422955419626691,1415987201301575,407,
1963,1439480896673150,1447412946845815,1422955420064138,1415987201739016,407,
1964,1439480897110655,1447412947408320,1422955420564074,1415987202176458,407,
1965,1439480609543575,1447412490090806,1422955142224792,1415986626003753,341,
1966,1439480610293585,1447412491090812,1422955143099680,1415986626753652,341,
1967,1439480610856089,1447412492090823,1422955143724599,1415986627378569,341,
1968,1439480611356095,1447412492965838,1422955144224535,1415986627878499,341,
1969,1439480611793601,1447412493715845,1422955144661978,1415986628378435,341,
1970,1439480563542832,1447412442465296,1422955085419588,1415986593195655,329,
1971,1439480564230343,1447412443027791,1422955086044508,1415986593633100,329,
1972,1439480564855353,1447412443527795,1422955086669427,1415986594070542,329,
1973,1439480565417864,1447412444027800,1422955087231855,1415986594445490,329,
1974,1439480565980371,1447412444465303,1422955087794283,1415986594820441,329,
1975,1439479346211137,1447411737645189,1422954662473995,1415986109135708,252,
1976,1439479346711142,1447411738207694,1422954663036423,1415986109635641,252,
1977,1439479347211147,1447411738645199,1422954663536360,1415986110073084,252,
1978,1439479347711154,1447411739145208,1422954663973802,1415986110448034,252,
1979,1439479348148662,1447411739645210,1422954664411246,1415986110822983,252,
1980,1439480671107046,1447412554466515,1422955225214137,1415986686870581,356,
1981,1439480671544559,1447412554904019,1422955225526597,1415986687308026,356,
1982,1439480671982063,1447412555279018,1422955225901548,1415986687745467,356,
1983,1439480672419569,1447412555654021,1422955226276501,1415986688307890,356,
1984,1439480672919576,1447412556029025,1422955226651453,1415986689057789,356,
1985,1439478640825336,1447411013512610,1422953617422128,1415985402855943,108,
1986,1439478641200340,1447411014512625,1422953617984554,1415985403480859,108,
1987,1439478641637845,1447411016450143,1422953618546981,1415985404230757,108,
1988,1439478642137853,1447411018450162,1422953619109406,1415985405168129,108,
1989,1439478642700364,1447411019450177,1422953619734326,1415985410104959,108,
1990,1439478546823947,1447410924824225,1422953524621759,1415985314430393,78,
1991,1439478547073952,1447410925199215,1422953524934218,1415985314680356,78,
1992,1439478547323958,1447410925574220,1422953525309169,1415985314992818,78,
1993,1439478547573961,1447410925949225,1422953525621629,1415985315242779,78,
1994,1439478547823965,1447410926324229,1422953525934088,1415985315555242,78,
1995,1439481074926009,1447413246661655,1422955610414733,1415987382277310,462,
1996,1439481075176014,1447413246911658,1422955610852177,1415987382652259,462,
1997,1439481075426018,1447413247224161,1422955611289621,1415987383027211,462,
1998,1439481075738523,1447413247474165,1422955611789557,1415987383402159,462,
1999,1439481076051028,1447413247786668,1422955612351985,1415987383839602,462,
2000,1439480622981281,1447412508966011,1422955157660310,1415986637814665,345,
2001,1439480623356288,1447412509466017,1422955158035261,1415986638127127,345,
2002,1439480623731295,1447412509966026,1422955158410214,1415986638439585,345,
2003,1439480624106301,1447412510466032,1422955158785165,1415986638752042,345,
2004,1439480624481309,1447412510966036,1422955159160117,1415986639002008,345,
2005,1439478793327632,1447411214327179,1422953793836588,1415985609328058,146,
2006,1439478793577630,1447411214577182,1422953794149045,1415985609578021,146,
2007,1439478793827633,1447411214827183,1422953794461506,1415985609827991,146,
2008,1439478794077636,1447411215077185,1422953794773965,1415985610077958,146,
2009,1439478794327644,1447411215327185,1422953795086424,1415985610327921,146,
2010,1439478746951942,1447411149389010,1422953734344353,1415985518152868,135,
2011,1439478747326948,1447411149826515,1422953734719304,1415985518465323,135,
2012,1439478747701952,1447411150264020,1422953735031763,1415985518840287,135,
2013,1439478748139458,1447411150701527,1422953735406714,1415985519215224,135,
2014,1439478748514463,1447411151201529,1422953735719174,1415985519527681,135,
2015,1439479258834777,1447411677207044,1422954582109356,1415986042582165,233,
2016,1439479259397283,1447411677894552,1422954582546799,1415986043082096,233,
2017,1439479259959791,1447411678457058,1422954582921751,1415986043519538,233,
2018,1439479260522301,1447411678957063,1422954583296703,1415986043956977,233,
2019,1439479261084815,1447411679457068,1422954583734146,1415986044394422,233,
2020,1439481115801656,1447413304849795,1422955652159383,1415987424959090,474,
2021,1439481116114164,1447413305224800,1422955652471844,1415987425271548,474,
2022,1439481116426668,1447413305537305,1422955652784303,1415987425521513,474,
2023,1439481116676669,1447413305849808,1422955653096764,1415987425771481,474,
2024,1439481116989171,1447413306162311,1422955653346731,1415987426021448,474,
2025,1439478992643175,1447411397141577,1422954230279832,1415985757433074,183,
2026,1439478992893182,1447411397454083,1422954231029734,1415985757683039,183,
2027,1439478993205686,1447411397766585,1422954231592162,1415985757995499,183,
2028,1439478993455690,1447411398079088,1422954232092097,1415985758307957,183,
2029,1439478993705694,1447411398391595,1422954232592033,1415985758620414,183,
2030,1439478964142729,1447411368453774,1422954182036085,1415985714438874,175,
2031,1439478964580251,1447411369078782,1422954182536021,1415985714813822,175,
2032,1439478965017748,1447411369641289,1422954183098447,1415985715188772,175,
2033,1439478965392751,1447411370141293,1422954183723367,1415985715501226,175,
2034,1439478965830255,1447411370578800,1422954184473270,1415985715813689,175,
2035,1439481033612837,1447413153848122,1422955559483761,1415987312661640,441,
2036,1439481033862839,1447413154223126,1422955559796221,1415987312911610,441,
2037,1439481034112843,1447413154598126,1422955560108681,1415987313161576,441,
2038,1439481034362844,1447413154910628,1422955560421141,1415987313411539,441,
2039,1439481034612849,1447413155285631,1422955560733601,1415987313661510,441,
2040,1439478327695796,1447410618133728,1422953251157571,1415985078587302,20,
2041,1439478328008304,1447410618446232,1422953251595013,1415985078899756,20,
2042,1439478328320807,1447410618758733,1422953252032455,1415985079212216,20,
2043,1439478328633311,1447410619071235,1422953252469898,1415985079524675,20,
2044,1439478329008318,1447410619383742,1422953252907340,1415985079837131,20,
2045,1439478456135132,1447410799572970,1422953335958954,1415985152577284,43,
2046,1439478456572640,1447410800010473,1422953336333904,1415985153014726,43,
2047,1439478457072647,1447410800510479,1422953336771347,1415985153452165,43,
2048,1439478457510157,1447410801010485,1422953337208791,1415985153889606,43,
2049,1439478457947660,1447410801510493,1422953337646233,1415985154389537,43,
2050,1439478555511572,1447410936699339,1422953534745435,1415985324616513,82,
2051,1439478555761574,1447410937074343,1422953535057895,1415985324928974,82,
2052,1439478556011576,1447410937449350,1422953535370353,1415985325178937,82,
2053,1439478556261582,1447410937824351,1422953535682812,1415985325491398,82,
2054,1439478556511585,1447410938199358,1422953535995272,1415985325741361,82,
2055,1439479003268347,1447411408266693,1422954246965170,1415985773993338,188,
2056,1439479003518345,1447411408516695,1422954247277630,1415985775743104,188,
2057,1439479003768350,1447411408766698,1422954247590089,1415985780492465,188,
2058,1439479004018356,1447411409016716,1422954247902549,1415985804614213,188,
2059,1439479004330859,1447411409266702,1422954248215008,1415985807426333,188,
2060,1439478701513749,1447411103763533,1422953691100001,1415985481657796,124,
2061,1439478702013753,1447411104201041,1422953691474951,1415985482032747,124,
2062,1439478702576259,1447411104638544,1422953691912394,1415985482407697,124,
2063,1439478703138766,1447411105076049,1422953692349835,1415985482782646,124,
2064,1439478703763775,1447411105513559,1422953692724789,1415985483157593,124,
2065,1439478598887228,1447410973387210,1422953571178173,1415985359174344,94,
2066,1439478599324731,1447410973699713,1422953571490630,1415985359549295,94,
2067,1439478599699737,1447410973949715,1422953571865582,1415985359924243,94,
2068,1439478600074743,1447410974199720,1422953572178042,1415985360299194,94,
2069,1439478600449752,1447410974449720,1422953572552992,1415985360674142,94,
2070,1439479115145060,1447411563080832,1422954480872420,1415985947282494,211,
2071,1439479115457566,1447411563455836,1422954481184879,1415985947532460,211,
2072,1439479115770075,1447411563830839,1422954481497339,1415985947782425,211,
2073,1439479116082579,1447411564268344,1422954481872290,1415985948032393,211,
2074,1439479116395086,1447411564705849,1422954482247242,1415985948282360,211,
2075,1439478473947881,1447410817510648,1422953354831481,1415985169762458,49,
2076,1439478474197888,1447410817760650,1422953355143940,1415985170012425,49,
2077,1439478474447887,1447410817948153,1422953355393907,1415985170262391,49,
2078,1439478474697890,1447410818198155,1422953355706367,1415985170512354,49,
2079,1439478474947899,1447410818385657,1422953355956334,1415985170762322,49,
2080,1439480755358397,1447412788094075,1422955312077990,1415987064257453,376,
2081,1439480755983400,1447412788531577,1422955312452941,1415987064569911,376,
2082,1439480756670911,1447412788969080,1422955312827893,1415987064882367,376,
2083,1439480757483426,1447412789406582,1422955313202845,1415987065257315,376,
2084,1439480758545946,1447412789906585,1422955313577797,1415987065632278,376,
2085,1439480959674162,1447413077972273,1422955498741549,1415987256169218,425,
2086,1439480960049168,1447413078972288,1422955499241485,1415987256481674,425,
2087,1439480960424174,1447413080284803,1422955499803913,1415987256794134,425,
2088,1439480960799178,1447413081659819,1422955500366340,1415987257169084,425,
2089,1439480961174183,1447413083284839,1422955500928768,1415987257544034,425,
2090,1439478920017068,1447411313890709,1422953870389103,1415985679068646,163,
2091,1439478920517076,1447411314515716,1422953871076515,1415985679506085,163,
2092,1439478921017085,1447411315140721,1422953871763925,1415985679943528,163,
2093,1439478921579589,1447411315765725,1422953872451335,1415985680380969,163,
2094,1439478922079591,1447411316390730,1422953873076254,1415985680818406,163,
2095,1439478281882662,1447410597133528,1422953219224259,1415985059089943,11,
2096,1439478282257666,1447410597446032,1422953219599210,1415985059339909,11,
2097,1439478282632672,1447410597758538,1422953219974160,1415985059589872,11,
2098,1439478283007678,1447410598071036,1422953220349111,1415985059839842,11,
2099,1439478283445186,1447410598383545,1422953220724062,1415985060089807,11,
2100,1439478717951494,1447411118888687,1422953706223025,1415985494281091,128,
2101,1439478718389002,1447411119388693,1422953706785452,1415985494718534,128,
2102,1439478718826510,1447411119888696,1422953707410370,1415985495218465,128,
2103,1439478719264021,1447411120388706,1422953708097782,1415985495718399,128,
2104,1439478719701529,1447411120888711,1422953708847683,1415985496280822,128,
2105,1439478733701734,1447411134951353,1422953720971099,1415985506279470,131,
2106,1439478734076740,1447411135388862,1422953721346051,1415985506654418,131,
2107,1439478734451747,1447411135826362,1422953721783494,1415985507029367,131,
2108,1439478734826754,1447411136263871,1422953722158444,1415985507404318,131,
2109,1439478735201760,1447411136701373,1422953722595887,1415985507779267,131,
2110,1439480681107208,1447412562216599,1422955236212725,1415986737801249,358,
2111,1439480681607217,1447412562841604,1422955236587677,1415986738238689,358,
2112,1439480682169728,1447412563466610,1422955236962629,1415986738676132,358,
2113,1439480682669740,1447412564154115,1422955237337581,1415986739113573,358,
2114,1439480683232247,1447412564841620,1422955237712533,1415986739551014,358,
2115,1439478946204956,1447411342953509,1422953898510439,1415985698378540,170,
2116,1439478946579962,1447411343453516,1422953898947882,1415985698628503,170,
2117,1439478946954973,1447411343953521,1422953899197849,1415985698878474,170,
2118,1439478947329972,1447411344453530,1422953899572801,1415985699190931,170,
2119,1439478947704977,1447411344953536,1422953900010243,1415985699440896,170,
2120,1439480752420858,1447412783844025,1422955308515947,1415987061507819,375,
2121,1439480752795861,1447412784344030,1422955308953391,1415987061820280,375,
2122,1439480753170868,1447412784844037,1422955309390835,1415987062132738,375,
2123,1439480753545876,1447412785344041,1422955309828278,1415987062445206,375,
2124,1439480753920882,1447412785844051,1422955310265722,1415987062757652,375,
2125,1439479368398991,1447411756645382,1422954680034233,1415986123133827,257,
2126,1439479369211505,1447411757020385,1422954680409185,1415986123446282,257,
2127,1439479370211520,1447411757332893,1422954680784136,1415986123758741,257,
2128,1439479371586541,1447411757645393,1422954681159088,1415986124071199,257,
2129,1439479373149060,1447411758020402,1422954681534040,1415986124383657,257,
2130,1439479317523197,1447411720082501,1422954638977024,1415986085263922,246,
2131,1439479317898199,1447411720332504,1422954639351975,1415986085576377,246,
2132,1439479318273201,1447411720582508,1422954639664435,1415986085826346,246,
2133,1439479318648210,1447411720832508,1422954639976896,1415986086138801,246,
2134,1439479319023209,1447411721082509,1422954640351847,1415986086451262,246,
2135,1439478285382710,1447410599821060,1422953222348850,1415985061277143,12,
2136,1439478285820217,1447410600133562,1422953222723800,1415985061527113,12,
2137,1439478286257725,1447410600446065,1422953223098751,1415985061777079,12,
2138,1439478286695234,1447410600758570,1422953223473701,1415985062027041,12,
2139,1439478287132740,1447410601071072,1422953223911145,1415985062277012,12,
2140,1439480459978685,1447412322026475,1422955024614899,1415986525517243,314,
2141,1439480460291186,1447412322276479,1422955024927360,1415986525767212,314,
2142,1439480460541191,1447412322526482,1422955025239818,1415986526017178,314,
2143,1439480460853696,1447412322776483,1422955025552279,1415986526267141,314,
2144,1439480461103700,1447412323026486,1422955025864739,1415986526517110,314,
2145,1439480675232119,1447412557904041,1422955228901164,1415986733676801,357,
2146,1439480675794631,1447412558341547,1422955229463592,1415986734489190,357,
2147,1439480676357141,1447412558779055,1422955230088511,1415986735051615,357,
2148,1439480677107155,1447412559216572,1422955230963399,1415986735551550,357,
2149,1439480678044673,1447412559716564,1422955233400588,1415986735988990,357,
2150,1439480619731227,1447412504653465,1422955154035775,1415986635190019,344,
2151,1439480620106238,1447412505153472,1422955154473219,1415986635502478,344,
2152,1439480620481239,1447412505653478,1422955154910663,1415986635814937,344,
2153,1439480620856251,1447412506153484,1422955155348107,1415986636127392,344,
2154,1439480621231253,1447412506653491,1422955155785550,1415986636439866,344,
2155,1439479005580879,1447411410454220,1422954249652322,1415985810488422,189,
2156,1439479005830883,1447411410704223,1422954249964782,1415985811050844,189,
2157,1439479006080889,1447411410954222,1422954250277241,1415985811613270,189,
2158,1439479006330890,1447411411204223,1422954250589701,1415985812238184,189,
2159,1439479006643394,1447411411454239,1422954250902160,1415985812925593,189,
2160,1439478348883593,1447410640633932,1422953267155472,1415985097522238,24,
2161,1439478349133598,1447410640946435,1422953267467931,1415985097897185,24,
2162,1439478349383597,1447410641258946,1422953267780390,1415985098272135,24,
2163,1439478349633602,1447410641508942,1422953268092849,1415985098647084,24,
2164,1439478349883606,1447410641821446,1422953268405308,1415985099022034,24,
2165,1439480448103501,1447412312276368,1422955014553692,1415986516893399,310,
2166,1439480448478503,1447412312588871,1422955014866152,1415986517143368,310,
2167,1439480448853506,1447412312901372,1422955015178611,1415986517455825,310,
2168,1439480449166010,1447412313213875,1422955015491071,1415986517705794,310,
2169,1439480449478517,1447412313526379,1422955015803532,1415986517955761,310,
2170,1439478258382355,1447410579445870,1422953201101637,1415985043342076,5,
2171,1439478258819863,1447410579820874,1422953201476588,1415985043717025,5,
2172,1439478259257368,1447410580133379,1422953201851538,1415985044091974,5,
2173,1439478259694875,1447410580445881,1422953202226490,1415985044404430,5,
2174,1439478260069880,1447410580758384,1422953202601441,1415985044716890,5,
2175,1439478351071125,1447410643008959,1422953269842619,1415985100959268,25,
2176,1439478351321129,1447410643258962,1422953270155079,1415985101396713,25,
2177,1439478351571132,1447410643508967,1422953270467538,1415985101771661,25,
2178,1439478351821136,1447410643758968,1422953270779996,1415985102209103,25,
2179,1439478352071140,1447410644008984,1422953271092456,1415985102646542,25,
2180,1439479117957612,1447411566393367,1422954483934524,1415985949469698,212,
2181,1439479118332615,1447411566830874,1422954484309476,1415985949719666,212,
2182,1439479118707621,1447411567268378,1422954484684427,1415985949969633,212,
2183,1439479119082627,1447411567705882,1422954485059381,1415985950219594,212,
2184,1439479119520133,1447411568143386,1422954485496824,1415985950532055,212,
2185,1439478575261866,1447410953637009,1422953549680983,1415985339177049,87,
2186,1439478577949406,1447410954387019,1422953550305900,1415985339989434,87,
2187,1439478578949421,1447410955012026,1422953550930819,1415985340676846,87,
2188,1439478579636927,1447410955512026,1422953551430754,1415985341239269,87,
2189,1439478580199434,1447410956012028,1422953551930686,1415985341739202,87,
2190,1439480495604261,1447412354839331,1422955069046691,1415986567386624,324,
2191,1439480496041769,1447412355276840,1422955069421642,1415986567699078,324,
2192,1439480496416775,1447412355714344,1422955069796594,1415986568011538,324,
2193,1439480496791785,1447412356151864,1422955070171546,1415986568323997,324,
2194,1439480497166790,1447412356589354,1422955070546498,1415986568636454,324,
2195,1439479209334021,1447411621518952,1422954539989789,1415985993651250,222,
2196,1439479209709029,1447411622018960,1422954540364741,1415985994026200,222,
2197,1439479210084036,1447411622518962,1422954540739692,1415985994401149,222,
2198,1439479210459041,1447411623018970,1422954541177136,1415985994776098,222,
2199,1439479210896550,1447411623518973,1422954541614580,1415985995151048,222,
2200,1439478582136964,1447410957887044,1422953553930427,1415985343488966,88,
2201,1439478582511970,1447410958262047,1422953554305378,1415985343801423,88,
2202,1439478582886977,1447410958574552,1422953554680328,1415985344113877,88,
2203,1439478583199483,1447410958887058,1422953555055280,1415985344426339,88,
2204,1439478583511989,1447410959262061,1422953555430231,1415985344738797,88,
2205,1439478466947778,1447410810635579,1422953346832529,1415985162513438,46,
2206,1439478467260284,1447410810948082,1422953347207480,1415985162825893,46,
2207,1439478467572787,1447410811260585,1422953347519940,1415985163138354,46,
2208,1439478467885294,1447410811635589,1422953347832398,1415985163450813,46,
2209,1439478468197800,1447410811948089,1422953348144857,1415985163763269,46,
2210,1439480860110079,1447412907595386,1422955379506839,1415987164618992,395,
2211,1439480860422582,1447412907907888,1422955379819299,1415987164931451,395,
2212,1439480860735090,1447412908282893,1422955380131759,1415987165181416,395,
2213,1439480861047597,1447412908595397,1422955380444220,1415987165493876,395,
2214,1439480861360101,1447412908907901,1422955380756679,1415987165743840,395,
2215,1439479112582519,1447411560018299,1422954477747824,1415985945220272,210,
