,Serie,northing.1,timestamp,easting
1668,336,5734782.28178,1447412467965571,619870.473286
1669,336,5734783349.0,1447412468340575,619868.740479
430,89,5735611.23082,1447410960699576,620598.302715
431,89,5735609.27818,1447410961012080,620599.460999
432,89,5735607.19578,1447410961324581,620600.603387
433,89,5735605.24122,1447410961637083,620601.687317
434,89,5735603.14949,1447410961949585,620602.841588
1180,239,5735742.56096,1447411699457275,619691.547238
1181,239,5735740.77574,1447411699832276,619693.020077
1182,239,5735739.18739,1447411700207281,619694.482561
1183,239,5735737.5706,1447411700582285,619695.875771
1184,239,5735735.94313,1447411700957290,619697.341234
1825,368,5735033.91648,1447412663155202,619706.642322
1826,368,5735034.59294,1447412664030212,619708.668616
1827,368,5735035.36418,1447412664967724,619710.625679
1828,368,5735036.03209,1447412666030236,619712.572449
1829,368,5735036.69497,1447412667280251,619714.534715
710,145,5735319.81099,1447411212202151,620436.680434
711,145,5735321.72128,1447411212452155,620435.766517
712,145,5735323.78823,1447411212702157,620434.916806
713,145,5735325.58367,1447411212952160,620433.991165
714,145,5735327.64671,1447411213202169,620433.101812
90,21,5735572.06431,1447410621383760,620075.892231
91,21,5735570.3186,1447410622008766,620077.308327
92,21,5735569.28026,1447410622883770,620078.968781
93,21,5735568.13958,1447410625321289,620080.746392
94,21,5735567.32798,1447410630883842,620082.651969
460,95,5735505.51921,1447410975699734,620645.642122
461,95,5735503.44283,1447410976012236,620646.244432
462,95,5735501.34457,1447410976324740,620646.83294
463,95,5735499.30006,1447410976637245,620647.366325
464,95,5735497.14704,1447410976887245,620647.816704
355,74,5735526.2912,1447410911886589,620355.839778
356,74,5735527.05663,1447410912449095,620357.918363
357,74,5735527.79556,1447410913011599,620360.079303
358,74,5735528.89749,1447410913386601,620361.958726
359,74,5735529.75921,1447410913886617,620364.176462
120,27,5735668.47988,1447410646946489,620090.573334
121,27,5735670.53257,1447410647196490,620090.420633
122,27,5735672.80304,1447410647383993,620090.269887
123,27,5735674.85484,1447410647633998,620090.072511
124,27,5735677.07745,1447410647883998,620089.833134
1065,216,5736010.79756,1447411590081111,619869.607527
1066,216,5736009.54947,1447411590768617,619867.829374
1067,216,5736008.40975,1447411591518625,619866.041508
1068,216,5736007.33632,1447411592206133,619864.172581
1069,216,5736006.28932,1447411592831141,619862.428191
1485,300,5734960.79157,1447412210150271,619659.18086
1486,300,5734961.17134,1447412210525275,619661.66597
1487,300,5734961.55623,1447412210900277,619664.016439
1488,300,5734961.94745,1447412211275281,619666.466806
1489,300,5734962.27861,1447412211587785,619668.562419
525,108,5735258.36722,1447411013512610,620672.011983
526,108,5735256.35561,1447411014512625,620672.16284
527,108,5735254.20765,1447411016450143,620672.17817
528,108,5735252.11642,1447411018450162,620672.001727
529,108,5735250.09968,1447411019450177,620671.190411
1055,214,5736043.47499,1447411577393474,619868.337489
1056,214,5736041.48969,1447411577955979,619868.348186
1057,214,5736039.50642,1447411578393485,619868.717428
1058,214,5736037.59497,1447411578893494,619869.242902
1059,214,5736035.53723,1447411579330999,619869.84535
765,156,5735507.48154,1447411269202748,620352.951831
766,156,5735509.30051,1447411270202757,620352.09241
767,156,5735511.34851,1447411270827764,620351.277296
768,156,5735513.31823,1447411271390266,620350.310809
769,156,5735515.38238,1447411271890273,620349.430017
665,136,5735183.37082,1447411153326547,620434.209213
666,136,5735184.42622,1447411153764048,620436.116343
667,136,5735185.31057,1447411154201552,620437.92476
668,136,5735186.29512,1447411154639054,620439.813179
669,136,5735187.27461,1447411155076559,620441.698024
1990,401,5735414.17032,1447412924470578,619947.05594
1991,401,5735416.21692,1447412924908083,619946.158925
1992,401,5735418.50063,1447412925283088,619945.532094
1993,401,5735420.98798,1447412925658092,619944.808643
1994,401,5735423.0127,1447412926033095,619944.101799
370,77,5735547.95128,1447410921511677,620408.151897
371,77,5735548.79301,1447410921886682,620410.191064
372,77,5735549.52105,1447410922261689,620412.234803
373,77,5735550.39409,1447410922636691,620414.220325
374,77,5735551.12601,1447410923011695,620416.178984
1745,352,5734851.97172,1447412535528808,619624.126987
1746,352,5734851.95954,1447412536341318,619622.075244
1747,352,5734851.36091,1447412537653834,619620.105698
1748,352,5734851.46836,1447412542278889,619618.276479
1749,352,5734851.19405,1447412543216392,619616.223397
950,193,5735921.56965,1447411419891822,620109.899758
951,193,5735923.56717,1447411420204325,620108.921827
952,193,5735925.70699,1447411420454331,620108.051367
953,193,5735927.97881,1447411420766833,620106.991853
954,193,5735929.73677,1447411421079337,620106.013696
1095,222,5735953.21268,1447411621518952,619774.693875
1096,222,5735952.04073,1447411622018960,619772.964356
1097,222,5735950.76793,1447411622518962,619771.230518
1098,222,5735949.52648,1447411623018970,619769.457742
1099,222,5735948.08769,1447411623518973,619767.696811
1040,211,5736068.36757,1447411563080832,619916.974984
1041,211,5736067.55312,1447411563455836,619914.770232
1042,211,5736066801.0,1447411563830839,619912.57018
1043,211,5736066.01383,1447411564268344,619910.008158
1044,211,5736065.24014,1447411564705849,619907.511179
130,29,5735705.74271,1447410650821525,620085.369804
131,29,5735707.77052,1447410651009027,620085.014412
132,29,5735709.96388,1447410651259029,620084.60565
133,29,5735711.98889,1447410651446531,620084.252753
134,29,5735714.24919,1447410651696534,620083.834543
2365,476,5735991.73211,1447413310162359,619892.253166
2366,476,5735989.66246,1447413310412362,619893.148417
2367,476,5735987.74876,1447413310724865,619894.259999
2368,476,5735985.75776,1447413310974865,619895.233972
2369,476,5735983.83859,1447413311224866,619896.140316
925,188,5735839.88754,1447411408266693,620164.280055
926,188,5735841.6058,1447411408516695,620162.862972
927,188,5735843.1746,1447411408766698,620161.330501
928,188,5735844.86227,1447411409016716,620159.923381
929,188,5735846.79751,1447411409266702,620158.479672
825,168,5735599.64636,1447411334203416,620204.378202
826,168,5735601.03202,1447411334703422,620202.691232
827,168,5735602.28198,1447411335203428,620201.039283
828,168,5735603.84685,1447411335703433,620199.466075
829,168,5735605.2272,1447411336203437,620198.15959
885,180,5735737.41593,1447411383516442,620213.205407
886,180,5735738.24169,1447411383891446,620215.291205
887,180,5735739.24741,1447411384266449,620217.317685
888,180,5735740.00025,1447411384641454,620219.23681
889,180,5735740.79991,1447411385016458,620221.235349
1925,388,5735217.92884,1447412863657408,619957.665901
1926,388,5735218.12222,1447412864094913,619959.787192
1927,388,5735218.19971,1447412864532418,619961.945877
1928,388,5735218.39434,1447412864969923,619964.04561
1929,388,5735218.49643,1447412865407429,619966.238162
2340,471,5736061.75798,1447413290912149,619898.455151
2341,471,5736061.05428,1447413291287154,619896.47068
2342,471,5736060.21426,1447413291724658,619894.32541
2343,471,5736059.52946,1447413292099661,619892.43641
2344,471,5736058.72006,1447413292537180,619890.335911
2385,480,5735922.48386,1447413318724955,619926.458338
2386,480,5735920.48534,1447413318974955,619927.483166
2387,480,5735918.64044,1447413319224958,619928.36602
2388,480,5735916.63692,1447413319474964,619929.364201
2389,480,5735914.69196,1447413319724969,619930.276741
1415,286,5735041.94946,1447412141337025,619736.056559
1416,286,5735041.33675,1447412141712029,619734.034325
1417,286,5735040.62263,1447412142149536,619731.68772
1418,286,5735039.8653,1447412142587040,619729.264097
1419,286,5735039.18063,1447412143024543,619727.022686
1145,232,5735844.18742,1447411665206912,619623.815144
1146,232,5735842.84911,1447411665956924,619622.130835
1147,232,5735841.48377,1447411666894433,619620.549276
1148,232,5735840.20746,1447411671331983,619619.439993
1149,232,5735838.73616,1447411673019499,619618.022762
195,42,5735952.78462,1447410699571998,620059.168066
196,42,5735954.80376,1447410702884530,620058.798203
197,42,5735956.83268,1447410719072185,620059.200167
198,42,5735958.96478,1447410790010377,620059.054096
199,42,5735961.14274,1447410796947945,620058.372772
780,159,5735559.32661,1447411295953027,620331.69827
781,159,5735561.15274,1447411296765535,620330.272382
782,159,5735562.49052,1447411297640541,620328.199374
783,159,5735563.48093,1447411298328047,620326.171609
784,159,5735563.67467,1447411298953052,620324.167098
1140,231,5735855.25434,1447411660519362,619639.0405
1141,231,5735853.99274,1447411661019363,619637.30937
1142,231,5735852.7139,1447411661519367,619635.56813
1143,231,5735851.52132,1447411662019373,619633.853464
1144,231,5735850.18088,1447411662519379,619632.124824
995,202,5736059.37917,1447411535393033,620040.123419
996,202,5736061.48667,1447411535705538,620039.751746
997,202,5736063.87666,1447411536018036,620039.406274
998,202,5736065.97175,1447411536330541,620039.043208
999,202,5736068535.0,1447411536643043,620038.699114
1545,312,5734957.73901,1447412317401421,619879.033179
1546,312,5734956.54148,1447412317651426,619880.922788
1547,312,5734955.36343,1447412317963929,619883.110364
1548,312,5734954.26793,1447412318213931,619884.949367
1549,312,5734953.12661,1447412318526438,619887.305705
1775,358,5734947.81798,1447412562216599,619590.807072
1776,358,5734949.69285,1447412562841604,619589.78785
1777,358,5734951.45291,1447412563466610,619588.638315
1778,358,5734953.22226,1447412564154115,619587.331414
1779,358,5734954.80946,1447412564841620,619586.029413
85,20,5735590.76554,1447410618133728,620067.026866
86,20,5735588.75436,1447410618446232,620068.230717
87,20,5735586.89673,1447410618758733,620069.075258
88,20,5735584.9732,1447410619071235,620069.9383
89,20,5735582.7864,1447410619383742,620070.901841
2100,423,5735401.51147,1447413065972134,620014.194379
2101,423,5735402.56687,1447413066534644,620016.081132
2102,423,5735403.46457,1447413067159649,620018.15408
2103,423,5735404.67553,1447413067784656,620020.097208
2104,423,5735405524.0,1447413068409667,620022.090899
360,75,5735533.68824,1447410915699123,620373.589096
361,75,5735534.75328,1447410916074130,620375.696057
362,75,5735535.6064,1447410916386631,620377.693971
363,75,5735536.39955,1447410916761635,620379.792175
364,75,5735537.25063,1447410917074139,620381.68628
1620,327,5734789.57318,1447412365964451,620015.147576
1621,327,5734787.77128,1447412366401955,620013.943264
1622,327,5734785.96124,1447412366901961,620012.612645
1623,327,5734784.28799,1447412367401968,620011.336104
1624,327,5734782.53242,1447412367901972,620010.096865
800,163,5735534.2122,1447411313890709,620263.63076
801,163,5735533.33425,1447411314515716,620261.606288
802,163,5735532.52325,1447411315140721,620259.527096
803,163,5735532.01368,1447411315765725,620257.461398
804,163,5735531.91523,1447411316390730,620255.386177
1205,244,5735674.83399,1447411715082440,619756.383225
1206,244,5735673.22362,1447411715394947,619757.768174
1207,244,5735671.74074,1447411715707450,619759.265698
1208,244,5735670.31036,1447411716019953,619760.72541
1209,244,5735668.80156,1447411716332456,619762.311296
420,87,5735635.70105,1447410953637009,620577.057286
421,87,5735636.63743,1447410954387019,620579.401866
422,87,5735637.32371,1447410955012026,620581.47852
423,87,5735637.06627,1447410955512026,620583.212701
424,87,5735636.05559,1447410956012028,620584.796014
1590,321,5734877.09499,1447412340901687,620029.598969
1591,321,5734875.97636,1447412341276692,620031.44725
1592,321,5734875.07128,1447412341651698,620033.234625
1593,321,5734874.10633,1447412342089202,620035.232129
1594,321,5734873.26644,1447412342526706,620037.112435
860,175,5735700.73454,1447411368453774,620128.496005
861,175,5735702.33006,1447411369078782,620129.175375
862,175,5735703796.0,1447411369641289,620130.277714
863,175,5735704.9937,1447411370141293,620131.804968
864,175,5735706.25985,1447411370578800,620133.396046
1425,288,5735030.71081,1447412148774603,619699.541088
1426,288,5735030.06757,1447412149274605,619697.425131
1427,288,5735029.50649,1447412149774613,619695.315425
1428,288,5735028.90214,1447412150212118,619693.380544
1429,288,5735028.33987,1447412150649623,619691.452905
1840,371,5735049.8256,1447412685905445,619759.853314
1841,371,5735050.38394,1447412686405450,619762.007585
1842,371,5735050.92345,1447412686905453,619763.943121
1843,371,5735051.45957,1447412687467960,619765.960631
1844,371,5735051.97696,1447412688092968,619767.893432
395,82,5735585.27634,1447410936699339,620495.363072
396,82,5735586.35251,1447410937074343,620497.229053
397,82,5735587533.0,1447410937449350,620499.077648
398,82,5735588.70461,1447410937824351,620500.934769
399,82,5735589.91745,1447410938199358,620502.71869
1185,240,5735728.21948,1447411702707311,619704.112882
1186,240,5735726.63874,1447411703082319,619705.493483
1187,240,5735725.13092,1447411703457317,619707.011497
1188,240,5735723.55256,1447411703832322,619708.55626
1189,240,5735721.95772,1447411704207326,619710.188598
1540,311,5734965.84488,1447412314901397,619861.156807
1541,311,5734965.03152,1447412315213901,619863.416006
1542,311,5734964.14492,1447412315526402,619865.689101
1543,311,5734963.27789,1447412315838905,619867.82514
1544,311,5734962.41968,1447412316088907,619869.682178
1280,259,5735434.45721,1447411762957961,619863.039453
1281,259,5735432.38414,1447411763332966,619863.215869
1282,259,5735430.38685,1447411763770468,619863.398925
1283,259,5735428.31422,1447411764207973,619863.640896
1284,259,5735426.25655,1447411764645478,619863.833459
965,196,5735974.7698,1447411427954400,620088.081247
966,196,5735976.0326,1447411428391907,620086.813556
967,196,5735977.00802,1447411428891912,620085.386159
968,196,5735977.43278,1447411429454414,620083.849709
969,196,5735977.73176,1447411430079419,620082.123078
1860,375,5735065.17889,1447412783844025,619827.863621
1861,375,5735065.42191,1447412784344030,619830.02877
1862,375,5735065.59535,1447412784844037,619832.230518
1863,375,5735065.88211,1447412785344041,619834.375817
1864,375,5735066.19999,1447412785844051,619836.532378
1820,367,5735028.15332,1447412603967058,619691.540963
1821,367,5735028.73773,1447412623404768,619691.924433
1822,367,5735029.41085,1447412657842635,619693.034622
1823,367,5735030.01003,1447412659030151,619695.01611
1824,367,5735030.61505,1447412659842659,619696.962123
2020,407,5735516.13006,1447412945220801,619905.554733
2021,407,5735518.3158,1447412945720803,619905.113029
2022,407,5735519.38831,1447412946283312,619904.932386
2023,407,5735521.47914,1447412946845815,619905.056013
2024,407,5735523.35581,1447412947408320,619905.57922
1615,326,5734804.74807,1447412362276910,620026.039024
1616,326,5734803.07808,1447412362651913,620024.857284
1617,326,5734801.43078,1447412363026919,620023.684465
1618,326,5734799.79664,1447412363464423,620022.392451
1619,326,5734797.89489,1447412363901929,620021.05033
475,98,5735447.81863,1447410983074812,620658.060401
476,98,5735445.79339,1447410983324810,620658.442118
477,98,5735443.80991,1447410983637314,620658.886608
478,98,5735441.58553,1447410983949817,620659.343608
479,98,5735439.30827,1447410984262321,620659.77515
1815,366,5735023.65272,1447412597279490,619673.825019
1816,366,5735024.13564,1447412597779491,619675.87642
1817,366,5735024.64142,1447412598217010,619677.766894
1818,366,5735025.10826,1447412598779501,619679.874315
1819,366,5735025.60839,1447412599279505,619681.845028
1260,255,5735496.39703,1447411749832809,619853.538723
1261,255,5735494.4539,1447411750395319,619854.146093
1262,255,5735492.36649,1447411750895325,619854.60015
1263,255,5735490.30991,1447411751395329,619855.002618
1264,255,5735488.2644,1447411751832833,619855.345123
145,32,5735764.51448,1447410656321588,620077.229179
146,32,5735766.74155,1447410656509088,620077.001666
147,32,5735768.8212,1447410656696589,620076.801551
148,32,5735771.07069,1447410656884089,620076.593007
149,32,5735773.14206,1447410657071591,620076.413711
2140,431,5735492.77761,1447413122785277,620094.945536
2141,431,5735495.64943,1447413123097794,620094.259046
2142,431,5735497.8212,1447413123347783,620093.702503
2143,431,5735500.22302,1447413123597786,620093.192606
2144,431,5735502.41424,1447413123847788,620092.653555
2255,454,5735926.9985,1447413184723460,620059.521519
2256,454,5735929.32428,1447413185035966,620059.219945
2257,454,5735931.47292,1447413185348469,620058.846226
2258,454,5735933.77903,1447413185723473,620058.535846
2259,454,5735935.93665,1447413186098478,620058.482872
75,18,5735626.44161,1447410613508681,620049.006646
76,18,5735624.44462,1447410613758681,620050.112219
77,18,5735622.56013,1447410614008683,620051.301042
78,18,5735620.14478,1447410614258686,620052.385835
79,18,5735617.71065,1447410614508688,620053.536041
1480,299,5734958.55832,1447412207212749,619640.209963
1481,299,5734958.72959,1447412207525239,619642.252851
1482,299,5734958.94604,1447412207900259,619644.567933
1483,299,5734959.14502,1447412208212748,619646.597676
1484,299,5734959.49461,1447412208587752,619649.064423
990,201,5736040.32993,1447411533018014,620043.248448
991,201,5736042.7204,1447411533268019,620042.861959
992,201,5736044.8103,1447411533518019,620042.529401
993,201,5736047.22931,1447411533768026,620042.174474
994,201,5736049.33229,1447411534080524,620041.772948
2005,404,5735468.4147,1447412934720689,619929.488999
2006,404,5735470.15804,1447412935095691,619928.449565
2007,404,5735471.99118,1447412935470693,619927.359498
2008,404,5735473.44731,1447412935845695,619926.10684
2009,404,5735474.83724,1447412936220699,619925.067216
1150,233,5735829.33518,1447411677207044,619618.627659
1151,233,5735827.56603,1447411677894552,619620.037039
1152,233,5735825.88196,1447411678457058,619621.429509
1153,233,5735824.29062,1447411678957063,619622.844643
1154,233,5735822.66693,1447411679457068,619624.378763
685,140,5735229.84537,1447411199702018,620474.617005
686,140,5735232.14756,1447411200077027,620473.721658
687,140,5735234.13459,1447411200452030,620472.807839
688,140,5735235.97169,1447411200827032,620471.82415
689,140,5735237.84113,1447411201202036,620470.877041
1360,275,5735162.08187,1447412022023242,619877.641215
1361,275,5735160.00047,1447412022398242,619876.984489
1362,275,5735157.78142,1447412022835747,619876.33895
1363,275,5735155.83506,1447412023273251,619875.611286
1364,275,5735153.6355,1447412023710756,619875.002281
1385,280,5735071.54596,1447412118274274,619846.295081
1386,280,5735069.52894,1447412118711776,619844.276289
1387,280,5735067.63037,1447412119149281,619842.216747
1388,280,5735065.86209,1447412119586791,619839.999953
1389,280,5735064.4624,1447412120024290,619837.938998
920,187,5735825.43717,1447411406141669,620176.978986
921,187,5735827.16379,1447411406391672,620175.409209
922,187,5735828.76213,1447411406641674,620173.961036
923,187,5735830.49828,1447411406891677,620172.395949
924,187,5735832.05842,1447411407141683,620170.952666
445,92,5735558.42227,1447410968449658,620625.759317
446,92,5735556.55844,1447410968762161,620626.749965
447,92,5735554.42966,1447410969012165,620627.610879
448,92,5735552.35932,1447410969324669,620628.666614
449,92,5735550.4064,1447410969637172,620629.652469
1050,213,5736054.10497,1447411570330909,619881.053962
1051,213,5736053.15881,1447411570893418,619879.158902
1052,213,5736052.40714,1447411571455921,619877.386885
1053,213,5736051672.0,1447411572205924,619875.290013
1054,213,5736050.76464,1447411573018428,619873.534151
640,131,5735161.08907,1447411134951353,620344.255216
641,131,5735161.44359,1447411135388862,620346.258642
642,131,5735161.67088,1447411135826362,620348.260967
643,131,5735162.0149,1447411136263871,620350.19758
644,131,5735162.29069,1447411136701373,620352.218723
720,147,5735358.90892,1447411216452198,620420.529905
721,147,5735360.88973,1447411216702200,620419.552679
722,147,5735363.04157,1447411216952203,620418.505637
723,147,5735365.00971,1447411217202207,620417.610022
724,147,5735367.1683,1447411217452211,620416.597879
1520,307,5734972.57994,1447412234025529,619791.752165
1521,307,5734972.60324,1447412234650538,619793.871174
1522,307,5734972.58403,1447412235338042,619795.96799
1523,307,5734972.53087,1447412236150555,619798.072413
1524,307,5734972.44684,1447412237275565,619800.091466
2370,477,5735974.82067,1447413312412378,619900.693976
2371,477,5735972.97797,1447413312662381,619901.643499
2372,477,5735970.99054,1447413312912384,619902.682439
2373,477,5735969.04903,1447413313162387,619903.647686
2374,477,5735967.06964,1447413313412390,619904.686494
2050,413,5735490.72003,1447412973658612,619953.196548
2051,413,5735489.66649,1447412974221118,619951.418777
2052,413,5735488.56852,1447412974783625,619949.576718
2053,413,5735487.86601,1447412975346132,619947.788031
2054,413,5735486.83825,1447412975908639,619945.941768
330,69,5735601.48165,1447410863636096,620319.11143
331,69,5735599.36505,1447410864386104,620319.82923
332,69,5735597.46531,1447410865136114,620320.596554
333,69,5735595.55274,1447410865886123,620321.274038
334,69,5735593.38921,1447410866636135,620322.100688
1250,253,5735533.20211,1447411741957734,619846.354299
1251,253,5735531.1912,1447411742395240,619846.696518
1252,253,5735529.24937,1447411742832744,619846.85799
1253,253,5735527.09523,1447411743270249,619847.053756
1254,253,5735524.89446,1447411743707753,619847.255573
2055,414,5735481.15556,1447412978846177,619937.477036
2056,414,5735479.22926,1447412979471186,619936.072553
2057,414,5735477.07724,1447412980096193,619934.890948
2058,414,5735475.07557,1447412980658696,619934.29581
2059,414,5735473.01408,1447412981221196,619934.099656
250,53,5735857.87131,1447410825385728,620152.754005
251,53,5735855.88438,1447410825635728,620154.277151
252,53,5735854.16557,1447410825885731,620155.931167
253,53,5735852.19104,1447410826135733,620157.458003
254,53,5735850.36643,1447410826385735,620159.319215
1975,398,5735360.87645,1447412915970475,619963.641988
1976,398,5735363.04813,1447412916282980,619963.079434
1977,398,5735365.06791,1447412916595482,619962.419032
1978,398,5735367.01399,1447412916907988,619961.757664
1979,398,5735369.15272,1447412917220490,619961.155512
1905,384,5735204.23309,1447412850407255,619886.417975
1906,384,5735206.14899,1447412850844762,619887.730957
1907,384,5735207.84234,1447412851157260,619889.131763
1908,384,5735209.33693,1447412851532266,619890.541702
1909,384,5735210.5745,1447412851907268,619892.051892
1060,215,5736026.88167,1447411582018546,619872.67308
1061,215,5736024.96927,1447411582831040,619873.336039
1062,215,5736022.98005,1447411584143555,619874.078335
1063,215,5736020.96073,1447411586018576,619874.76568
1064,215,5736018.94489,1447411587018586,619875.157997
2355,474,5736028.21732,1447413304849795,619874.742111
2356,474,5736025.81194,1447413305224800,619875.764942
2357,474,5736023.70707,1447413305537305,619876.728325
2358,474,5736021.83864,1447413305849808,619877.702042
2359,474,5736019.63658,1447413306162311,619878.636515
335,70,5735585.26322,1447410870823676,620325.578421
336,70,5735583.27553,1447410871886188,620326.354712
337,70,5735581.38242,1447410872948698,620327.08829
338,70,5735579.31723,1447410874136211,620327.778004
339,70,5735577.2526,1447410875198721,620328.641482
1865,376,5735067.59267,1447412788094075,619846.603399
1866,376,5735068.32787,1447412788531577,619848.55508
1867,376,5735069.22095,1447412788969080,619850.479398
1868,376,5735070.38321,1447412789406582,619852.391726
1869,376,5735071.88751,1447412789906585,619854.416358
875,178,5735723.68193,1447411377766378,620178.250434
876,178,5735724.4666,1447411378078877,620180.201325
877,178,5735725.30307,1447411378391381,620182.274235
878,178,5735726.06971,1447411378703884,620184.207946
879,178,5735726.89567,1447411379016388,620186.254481
1955,394,5735288.94,1447412904470350,619986.170109
1956,394,5735290.89158,1447412904845356,619985.549263
1957,394,5735292.85337,1447412905220360,619984.931558
1958,394,5735294.98819,1447412905595364,619984.270112
1959,394,5735296.98208,1447412905970366,619983.595967
690,141,5735249.43847,1447411202639552,620466.924303
691,141,5735251.27542,1447411202952053,620466.009668
692,141,5735253.25209,1447411203264557,620465.083421
693,141,5735255.20194,1447411203577065,620464.183619
694,141,5735257.10621,1447411203827063,620463.391255
1885,380,5735132.43805,1447412834157085,619870.138831
1886,380,5735134.56667,1447412836282106,619870.712439
1887,380,5735136.6266,1447412837219620,619871.297408
1888,380,5735138.77959,1447412837907126,619871.868262
1889,380,5735141.16474,1447412838532131,619872.504532
1100,223,5735942.07926,1447411625831498,619759.433101
1101,223,5735940.70369,1447411626331503,619757.711935
1102,223,5735939.44166,1447411626894009,619755.919059
1103,223,5735937.97449,1447411627394014,619754.237653
1104,223,5735936.71939,1447411627956523,619752.439408
2215,446,5735778.00589,1447413165660744,620076.08562
2216,446,5735780.32151,1447413165910745,620075.809911
2217,446,5735782.85744,1447413166160747,620075.5862
2218,446,5735785.19726,1447413166410750,620075.329225
2219,446,5735787.74366,1447413166723255,620075.043277
955,194,5735939.25841,1447411422329340,620102.062178
956,194,5735941.19009,1447411422641842,620101.181836
957,194,5735943.34223,1447411422891847,620100.438181
958,194,5735945.28196,1447411423204348,620099.62448
959,194,5735947.53904,1447411423516850,620098.820976
0,3,5735874.61696,1447410532945462,619972.956742
1,3,5735874.21393,1447410539195517,619971.953927
2,3,5735874.0737,1447410551820619,619970.947722
3,3,5735873.83041,1447410553133131,619969.132932
4,3,5735873.25933,1447410554508146,619967.196167
2075,418,5735409.87901,1447412993221352,619950.626076
2076,418,5735407.85287,1447412993596343,619951.136066
2077,418,5735405.89558,1447412993971347,619951.637847
2078,418,5735403.72549,1447412994346352,619952.150931
2079,418,5735401.79793,1447412994783854,619952.699104
1125,228,5735887.31612,1447411648019234,619683.93131
1126,228,5735886.07104,1447411648519240,619682.195542
1127,228,5735884735.0,1447411649081747,619680.236063
1128,228,5735883.49289,1447411649519250,619678.710071
1129,228,5735882.20395,1447411650019255,619676.8926
480,99,5735429.39645,1447410985637333,620661.473951
481,99,5735427.41711,1447410986012338,620661.900567
482,99,5735425.40294,1447410986324842,620662.263399
483,99,5735423.12167,1447410986637348,620662.574331
484,99,5735420.81931,1447410986949847,620662.883879
1915,386,5735215.93039,1447412857157327,619920.071427
1916,386,5735215.99639,1447412857532331,619922.155354
1917,386,5735216.20678,1447412857907337,619924.265984
1918,386,5735216.41019,1447412858282343,619926.402164
1919,386,5735216.4716,1447412858657347,619928.567559
1355,274,5735180.59049,1447412018398199,619883.583078
1356,274,5735178.52558,1447412018773203,619883.013253
1357,274,5735176.37109,1447412019210708,619882.252926
1358,274,5735174.15047,1447412019648212,619881.539343
1359,274,5735172.18843,1447412020085717,619880.821702
855,174,5735683.71596,1447411361953711,620132.830777
856,174,5735685.63615,1447411362516212,620132.068948
857,174,5735687.58356,1447411363078718,620131.414854
858,174,5735689.54896,1447411363703724,620130.712716
859,174,5735691.30353,1447411364391234,620130.009129
1165,236,5735786.31068,1447411689332173,619656.958868
1166,236,5735784.75856,1447411689769676,619658.221799
1167,236,5735783.05103,1447411690207181,619659.538435
1168,236,5735781.31345,1447411690644686,619660.815441
1169,236,5735779.54932,1447411691082194,619662.030505
805,164,5735536.70877,1447411318953256,620247.306487
806,164,5735538.44716,1447411319453263,620246.054096
807,164,5735540.08187,1447411319890768,620244.823796
808,164,5735541.82407,1447411320328272,620243.56354
809,164,5735543.63106,1447411320765777,620242.271294
2390,481,5735904.5683,1447413320912482,619934.672921
2391,481,5735902.34278,1447413321224982,619935.712333
2392,481,5735900.34111,1447413321474983,619936.626989
2393,481,5735898.14683,1447413321787485,619937.738351
2394,481,5735896.26517,1447413322099990,619938.763244
2315,466,5736093.79739,1447413263036841,619985.103349
2316,466,5736092.95845,1447413263474344,619982.998571
2317,466,5736092.16553,1447413263849350,619981.069625
2318,466,5736091.31282,1447413264286852,619978.890231
2319,466,5736090.56856,1447413264724356,619976.744124
290,61,5735747.14679,1447410841823379,620265.711715
291,61,5735745.39283,1447410842073382,620267.12506
292,61,5735744.3971,1447410842323387,620268.377733
293,61,5735742.57165,1447410842573386,620269.711243
294,61,5735740.81642,1447410842823391,620270.907489
520,107,5735277.35861,1447411008825062,620671.677446
521,107,5735275.2502,1447411009200068,620671.793035
522,107,5735272.97635,1447411009637567,620671.755174
523,107,5735270.85893,1447411010075072,620671.712059
524,107,5735268.60467,1447411010512578,620671.737884
575,118,5735232.49884,1447411069138185,620496.545091
576,118,5735231.88777,1447411082638319,620496.423886
577,118,5735231.09642,1447411083825835,620494.513503
578,118,5735230.10869,1447411084638345,620492.534272
579,118,5735228.94495,1447411085325850,620490.461049
2300,463,5736096.72224,1447413249286679,620030.163012
2301,463,5736098.82667,1447413249661681,620029.718422
2302,463,5736100.82368,1447413250036685,620029.220031
2303,463,5736102.38874,1447413250474186,620028.812596
2304,463,5736103.83904,1447413250974192,620027.978029
835,170,5735623.48643,1447411342953509,620176.131542
836,170,5735624.81898,1447411343453516,620174.467661
837,170,5735626.1472,1447411343953521,620172.870313
838,170,5735627.47775,1447411344453530,620171.2541
839,170,5735628.71405,1447411344953536,620169.683577
315,66,5735656.41601,1447410853323502,620301.022373
316,66,5735654.46751,1447410853573505,620301.586283
317,66,5735652.07966,1447410853886008,620302.273747
318,66,5735649.86189,1447410854261012,620303.075811
319,66,5735647.59417,1447410854636016,620303.871789
1805,364,5735012.69229,1447412590091904,619637.41274
1806,364,5735013.30131,1447412590466909,619639.504621
1807,364,5735014.04971,1447412590841914,619641.442324
1808,364,5735014.74562,1447412591216929,619643.515659
1809,364,5735015.31725,1447412591654421,619645.86407
1475,298,5734959.37865,1447412204087698,619621.450642
1476,298,5734959.00056,1447412204462702,619623.446052
